Title,Owner,PageURL,AssetURL,FileName,DateCreated,DateUpdated,FileSize,FileSizeUnit,FileType,NumRecords,OriginalTags,ManualTags,License,Description
Community Councils,Highland Council GIS Organisation,https://map-highland.opendata.arcgis.com/datasets/Highland::community-councils,https://map-highland.opendata.arcgis.com/datasets/Highland::community-councils,Web Page,2017-05-15,2025-02-28,,,ArcGIS Hub Dataset,, community councils;        boundaries,,OGL3,"<div><span style='font-size:medium;'>Community Councils in The Highland Council area.</span><br /></div><div><span style='font-size:medium;'><br /></span></div><div><span style='font-size:medium;'>Gemini metadata record is at </span><a href='https://www.spatialdata.gov.scot/geonetwork/srv/eng/catalog.search#/metadata/%7Bd1fc43dd-46dd-4c97-afa0-168d7ac3e3f6%7D' style='font-size:medium;' rel='nofollow ugc'>https://www.spatialdata.gov.scot/geonetwork/srv/eng/catalog.search#/metadata/%7Bd1fc43dd-46dd-4c97-afa0-168d7ac3e3f6%7D</a><span style='font-size:medium;'>.</span><br /></div><div><span style='font-size:medium;'><br /></span></div><div><div><font size='3'>Community councils are voluntary bodies run by local residents to act on behalf of its area. Community councillors play an important role in local democracy, bridging the gap between local authorities and communities, raising awareness of the opinions and needs of the communities they represent.</font></div><div><font size='3'><br /></font></div><div><font size='3'>Community councils facilitate activities promoting the well-being of their communities by bringing people together to make things happen. They also advise, influence, and advocate numerous causes and cases of concern on behalf of local communities.</font></div><div><font size='3'><br /></font></div><div><font size='3'>Community councils are governed by the Scheme of Establishment which covers topics including membership rules, elections, and meeting arrangements.</font></div></div>"
Community Councils,Highland Council GIS Organisation,https://map-highland.opendata.arcgis.com/datasets/Highland::community-councils,https://services1.arcgis.com/MfbPb778y5QTu2Wv/arcgis/rest/services/CommunityCouncils/FeatureServer/0,Esri REST,2017-05-15,2025-02-28,,,ArcGIS GeoService,, community councils;        boundaries,,OGL3,"<div><span style='font-size:medium;'>Community Councils in The Highland Council area.</span><br /></div><div><span style='font-size:medium;'><br /></span></div><div><span style='font-size:medium;'>Gemini metadata record is at </span><a href='https://www.spatialdata.gov.scot/geonetwork/srv/eng/catalog.search#/metadata/%7Bd1fc43dd-46dd-4c97-afa0-168d7ac3e3f6%7D' style='font-size:medium;' rel='nofollow ugc'>https://www.spatialdata.gov.scot/geonetwork/srv/eng/catalog.search#/metadata/%7Bd1fc43dd-46dd-4c97-afa0-168d7ac3e3f6%7D</a><span style='font-size:medium;'>.</span><br /></div><div><span style='font-size:medium;'><br /></span></div><div><div><font size='3'>Community councils are voluntary bodies run by local residents to act on behalf of its area. Community councillors play an important role in local democracy, bridging the gap between local authorities and communities, raising awareness of the opinions and needs of the communities they represent.</font></div><div><font size='3'><br /></font></div><div><font size='3'>Community councils facilitate activities promoting the well-being of their communities by bringing people together to make things happen. They also advise, influence, and advocate numerous causes and cases of concern on behalf of local communities.</font></div><div><font size='3'><br /></font></div><div><font size='3'>Community councils are governed by the Scheme of Establishment which covers topics including membership rules, elections, and meeting arrangements.</font></div></div>"
Community Councils,Highland Council GIS Organisation,https://map-highland.opendata.arcgis.com/datasets/Highland::community-councils,https://map-highland.opendata.arcgis.com/api/download/v1/items/d5519409fc9043e6b15d2ef77089993e/csv?layers=0,CSV,2017-05-15,2025-02-28,,,CSV,, community councils;        boundaries,,OGL3,"<div><span style='font-size:medium;'>Community Councils in The Highland Council area.</span><br /></div><div><span style='font-size:medium;'><br /></span></div><div><span style='font-size:medium;'>Gemini metadata record is at </span><a href='https://www.spatialdata.gov.scot/geonetwork/srv/eng/catalog.search#/metadata/%7Bd1fc43dd-46dd-4c97-afa0-168d7ac3e3f6%7D' style='font-size:medium;' rel='nofollow ugc'>https://www.spatialdata.gov.scot/geonetwork/srv/eng/catalog.search#/metadata/%7Bd1fc43dd-46dd-4c97-afa0-168d7ac3e3f6%7D</a><span style='font-size:medium;'>.</span><br /></div><div><span style='font-size:medium;'><br /></span></div><div><div><font size='3'>Community councils are voluntary bodies run by local residents to act on behalf of its area. Community councillors play an important role in local democracy, bridging the gap between local authorities and communities, raising awareness of the opinions and needs of the communities they represent.</font></div><div><font size='3'><br /></font></div><div><font size='3'>Community councils facilitate activities promoting the well-being of their communities by bringing people together to make things happen. They also advise, influence, and advocate numerous causes and cases of concern on behalf of local communities.</font></div><div><font size='3'><br /></font></div><div><font size='3'>Community councils are governed by the Scheme of Establishment which covers topics including membership rules, elections, and meeting arrangements.</font></div></div>"
Community Councils,Highland Council GIS Organisation,https://map-highland.opendata.arcgis.com/datasets/Highland::community-councils,https://map-highland.opendata.arcgis.com/api/download/v1/items/d5519409fc9043e6b15d2ef77089993e/shapefile?layers=0,Shapefile,2017-05-15,2025-02-28,,,ZIP,, community councils;        boundaries,,OGL3,"<div><span style='font-size:medium;'>Community Councils in The Highland Council area.</span><br /></div><div><span style='font-size:medium;'><br /></span></div><div><span style='font-size:medium;'>Gemini metadata record is at </span><a href='https://www.spatialdata.gov.scot/geonetwork/srv/eng/catalog.search#/metadata/%7Bd1fc43dd-46dd-4c97-afa0-168d7ac3e3f6%7D' style='font-size:medium;' rel='nofollow ugc'>https://www.spatialdata.gov.scot/geonetwork/srv/eng/catalog.search#/metadata/%7Bd1fc43dd-46dd-4c97-afa0-168d7ac3e3f6%7D</a><span style='font-size:medium;'>.</span><br /></div><div><span style='font-size:medium;'><br /></span></div><div><div><font size='3'>Community councils are voluntary bodies run by local residents to act on behalf of its area. Community councillors play an important role in local democracy, bridging the gap between local authorities and communities, raising awareness of the opinions and needs of the communities they represent.</font></div><div><font size='3'><br /></font></div><div><font size='3'>Community councils facilitate activities promoting the well-being of their communities by bringing people together to make things happen. They also advise, influence, and advocate numerous causes and cases of concern on behalf of local communities.</font></div><div><font size='3'><br /></font></div><div><font size='3'>Community councils are governed by the Scheme of Establishment which covers topics including membership rules, elections, and meeting arrangements.</font></div></div>"
Community Councils,Highland Council GIS Organisation,https://map-highland.opendata.arcgis.com/datasets/Highland::community-councils,https://map-highland.opendata.arcgis.com/api/download/v1/items/d5519409fc9043e6b15d2ef77089993e/geojson?layers=0,GeoJSON,2017-05-15,2025-02-28,,,GeoJSON,, community councils;        boundaries,,OGL3,"<div><span style='font-size:medium;'>Community Councils in The Highland Council area.</span><br /></div><div><span style='font-size:medium;'><br /></span></div><div><span style='font-size:medium;'>Gemini metadata record is at </span><a href='https://www.spatialdata.gov.scot/geonetwork/srv/eng/catalog.search#/metadata/%7Bd1fc43dd-46dd-4c97-afa0-168d7ac3e3f6%7D' style='font-size:medium;' rel='nofollow ugc'>https://www.spatialdata.gov.scot/geonetwork/srv/eng/catalog.search#/metadata/%7Bd1fc43dd-46dd-4c97-afa0-168d7ac3e3f6%7D</a><span style='font-size:medium;'>.</span><br /></div><div><span style='font-size:medium;'><br /></span></div><div><div><font size='3'>Community councils are voluntary bodies run by local residents to act on behalf of its area. Community councillors play an important role in local democracy, bridging the gap between local authorities and communities, raising awareness of the opinions and needs of the communities they represent.</font></div><div><font size='3'><br /></font></div><div><font size='3'>Community councils facilitate activities promoting the well-being of their communities by bringing people together to make things happen. They also advise, influence, and advocate numerous causes and cases of concern on behalf of local communities.</font></div><div><font size='3'><br /></font></div><div><font size='3'>Community councils are governed by the Scheme of Establishment which covers topics including membership rules, elections, and meeting arrangements.</font></div></div>"
Community Councils,Highland Council GIS Organisation,https://map-highland.opendata.arcgis.com/datasets/Highland::community-councils,https://map-highland.opendata.arcgis.com/api/download/v1/items/d5519409fc9043e6b15d2ef77089993e/kml?layers=0,KML,2017-05-15,2025-02-28,,,KML,, community councils;        boundaries,,OGL3,"<div><span style='font-size:medium;'>Community Councils in The Highland Council area.</span><br /></div><div><span style='font-size:medium;'><br /></span></div><div><span style='font-size:medium;'>Gemini metadata record is at </span><a href='https://www.spatialdata.gov.scot/geonetwork/srv/eng/catalog.search#/metadata/%7Bd1fc43dd-46dd-4c97-afa0-168d7ac3e3f6%7D' style='font-size:medium;' rel='nofollow ugc'>https://www.spatialdata.gov.scot/geonetwork/srv/eng/catalog.search#/metadata/%7Bd1fc43dd-46dd-4c97-afa0-168d7ac3e3f6%7D</a><span style='font-size:medium;'>.</span><br /></div><div><span style='font-size:medium;'><br /></span></div><div><div><font size='3'>Community councils are voluntary bodies run by local residents to act on behalf of its area. Community councillors play an important role in local democracy, bridging the gap between local authorities and communities, raising awareness of the opinions and needs of the communities they represent.</font></div><div><font size='3'><br /></font></div><div><font size='3'>Community councils facilitate activities promoting the well-being of their communities by bringing people together to make things happen. They also advise, influence, and advocate numerous causes and cases of concern on behalf of local communities.</font></div><div><font size='3'><br /></font></div><div><font size='3'>Community councils are governed by the Scheme of Establishment which covers topics including membership rules, elections, and meeting arrangements.</font></div></div>"
Polling Districts,Highland Council GIS Organisation,https://map-highland.opendata.arcgis.com/datasets/77fa374a2e9146e2afdd3690e650d50e_0,https://map-highland.opendata.arcgis.com/datasets/77fa374a2e9146e2afdd3690e650d50e_0,Web Page,2017-03-16,2025-02-14,,,ArcGIS Hub Dataset,,Polling Districts; boundaries; elections,,OGL3,Polling Districts in the Highland Council area.
Polling Districts,Highland Council GIS Organisation,https://map-highland.opendata.arcgis.com/datasets/77fa374a2e9146e2afdd3690e650d50e_0,https://services1.arcgis.com/MfbPb778y5QTu2Wv/arcgis/rest/services/PollingDistricts/FeatureServer/0,Esri REST,2017-03-16,2025-02-14,,,ArcGIS GeoService,,Polling Districts; boundaries; elections,,OGL3,Polling Districts in the Highland Council area.
Polling Districts,Highland Council GIS Organisation,https://map-highland.opendata.arcgis.com/datasets/77fa374a2e9146e2afdd3690e650d50e_0,https://map-highland.opendata.arcgis.com/api/download/v1/items/77fa374a2e9146e2afdd3690e650d50e/csv?layers=0,CSV,2017-03-16,2025-02-14,,,CSV,,Polling Districts; boundaries; elections,,OGL3,Polling Districts in the Highland Council area.
Polling Districts,Highland Council GIS Organisation,https://map-highland.opendata.arcgis.com/datasets/77fa374a2e9146e2afdd3690e650d50e_0,https://map-highland.opendata.arcgis.com/api/download/v1/items/77fa374a2e9146e2afdd3690e650d50e/shapefile?layers=0,Shapefile,2017-03-16,2025-02-14,,,ZIP,,Polling Districts; boundaries; elections,,OGL3,Polling Districts in the Highland Council area.
